销售日期,分类编码,销量(千克)
2022-09-27,1011010801,37.499
2022-09-28,1011010101,142.124
2022-09-28,1011010201,32.625
2022-09-28,1011010402,62.641
2022-09-28,1011010504,77.96
2022-09-28,1011010801,53.384
2022-09-29,1011010101,175.757
2022-09-29,1011010201,31.877
2022-09-29,1011010402,43.663
2022-09-29,1011010504,84.368
2022-09-29,1011010801,44.333
2022-09-30,1011010101,200.098
2022-09-30,1011010201,53.33
2022-09-30,1011010402,70.235
2022-09-30,1011010504,107.477
2022-09-30,1011010801,53.895
2022-10-01,1011010101,318.485
2022-10-01,1011010201,76.799
2022-10-01,1011010402,102.731
2022-10-01,1011010504,169.374
2022-10-01,1011010801,122.01
2022-10-02,1011010101,253.861
2022-10-02,1011010201,61.869
2022-10-02,1011010402,81.611
2022-10-02,1011010504,178.918
2022-10-02,1011010801,91.23
2022-10-03,1011010101,252.75300000000001
2022-10-03,1011010201,59.161
2022-10-03,1011010402,93.09
2022-10-03,1011010504,116.32300000000001
2022-10-03,1011010801,81.68900000000001
2022-10-04,1011010101,328.918
2022-10-04,1011010201,49.869
2022-10-04,1011010402,104.984
2022-10-04,1011010504,115.099
2022-10-04,1011010801,117.054
2022-10-05,1011010101,373.666
2022-10-05,1011010201,40.769
2022-10-05,1011010402,118.421
2022-10-05,1011010504,162.721
2022-10-05,1011010801,87.491
2022-10-06,1011010101,353.217
2022-10-06,1011010201,71.588
2022-10-06,1011010402,132.357
2022-10-06,1011010504,208.677
2022-10-06,1011010801,184.582
2022-10-07,1011010101,468.857
2022-10-07,1011010201,87.403
2022-10-07,1011010402,110.30199999999999
2022-10-07,1011010504,169.976
2022-10-07,1011010801,154.165
2022-10-08,1011010101,360.319
2022-10-08,1011010201,37.814
2022-10-08,1011010402,81.908
2022-10-08,1011010504,114.629
2022-10-08,1011010801,108.094
2022-10-09,1011010101,342.075
2022-10-09,1011010201,53.058
2022-10-09,1011010402,66.479
2022-10-09,1011010504,110.966
2022-10-09,1011010801,121.547
2022-10-10,1011010101,288.07
2022-10-10,1011010201,47.046
2022-10-10,1011010402,46.834
2022-10-10,1011010504,134.737
2022-10-10,1011010801,103.327
2022-10-11,1011010101,244.759
2022-10-11,1011010201,29.66
2022-10-11,1011010402,51.596000000000004
2022-10-11,1011010504,119.426
2022-10-11,1011010801,89.443
2022-10-12,1011010101,240.312
2022-10-12,1011010201,29.309
2022-10-12,1011010402,39.206
2022-10-12,1011010504,121.317
2022-10-12,1011010801,82.773
2022-10-13,1011010101,151.966
2022-10-13,1011010201,30.605
2022-10-13,1011010402,61.838
2022-10-13,1011010504,84.845
2022-10-13,1011010801,70.046
2022-10-14,1011010101,135.637
2022-10-14,1011010201,11.595
2022-10-14,1011010402,13.046
2022-10-14,1011010504,49.262
2022-10-14,1011010801,65.579
2022-10-15,1011010101,375.026
2022-10-15,1011010201,60.965
2022-10-15,1011010402,101.798
2022-10-15,1011010501,12.033
2022-10-15,1011010504,203.098
2022-10-15,1011010801,223.125
2022-10-16,1011010101,367.681
2022-10-16,1011010201,62.74
2022-10-16,1011010402,86.333
2022-10-16,1011010501,2.55
2022-10-16,1011010504,178.909
2022-10-16,1011010801,209.72
2022-10-17,1011010101,247.302
2022-10-17,1011010201,35.261
2022-10-17,1011010402,38.615
2022-10-17,1011010501,5.7620000000000005
2022-10-17,1011010504,111.662
2022-10-17,1011010801,104.537
2022-10-18,1011010101,273.91
2022-10-18,1011010201,56.159
2022-10-18,1011010402,41.022
2022-10-18,1011010501,7.187
2022-10-18,1011010504,155.233
2022-10-18,1011010801,156.31
2022-10-19,1011010101,225.807
2022-10-19,1011010201,33.063
2022-10-19,1011010402,38.515
2022-10-19,1011010501,13.004
2022-10-19,1011010504,96.132
2022-10-19,1011010801,105.856
2022-10-20,1011010101,242.853
2022-10-20,1011010201,30.363
2022-10-20,1011010402,52.368
2022-10-20,1011010501,4.7010000000000005
2022-10-20,1011010504,105.947
2022-10-20,1011010801,88.041
2022-10-21,1011010101,611.594
2022-10-21,1011010201,95.213
2022-10-21,1011010402,97.068
2022-10-21,1011010501,38.486
2022-10-21,1011010504,398.396
2022-10-21,1011010801,288.383
2022-10-22,1011010101,299.448
2022-10-22,1011010201,56.496
2022-10-22,1011010402,77.747
2022-10-22,1011010501,7.952
2022-10-22,1011010504,155.908
2022-10-22,1011010801,157.648
2022-10-23,1011010101,242.892
2022-10-23,1011010201,38.944
2022-10-23,1011010402,61.265
2022-10-23,1011010501,14.581
2022-10-23,1011010504,138.434
2022-10-23,1011010801,152.181
2022-10-24,1011010101,199.326
2022-10-24,1011010201,30.369
2022-10-24,1011010402,37.236
2022-10-24,1011010501,3.223
2022-10-24,1011010504,73.345
2022-10-24,1011010801,85.05
2022-10-25,1011010101,217.397
2022-10-25,1011010201,36.506
2022-10-25,1011010402,36.981
2022-10-25,1011010501,4.156
2022-10-25,1011010504,125.16
2022-10-25,1011010801,89.459
2022-10-26,1011010101,226.633
2022-10-26,1011010201,38.152
2022-10-26,1011010402,35.475
2022-10-26,1011010501,4.56
2022-10-26,1011010504,117.386
2022-10-26,1011010801,104.795
2022-10-27,1011010101,209.0
2022-10-27,1011010201,31.661
2022-10-27,1011010402,35.991
2022-10-27,1011010501,2.299
2022-10-27,1011010504,114.668
2022-10-27,1011010801,116.582
2022-10-28,1011010101,229.524
2022-10-28,1011010201,40.855000000000004
2022-10-28,1011010402,63.12
2022-10-28,1011010501,11.885
2022-10-28,1011010504,136.101
2022-10-28,1011010801,164.567
2022-10-29,1011010101,367.131
2022-10-29,1011010201,64.036
2022-10-29,1011010402,98.462
2022-10-29,1011010501,11.396
2022-10-29,1011010504,166.485
2022-10-29,1011010801,246.83
2022-10-30,1011010101,221.196
2022-10-30,1011010201,76.791
2022-10-30,1011010402,67.588
2022-10-30,1011010501,10.805
2022-10-30,1011010504,203.145
2022-10-30,1011010801,197.429
2022-10-31,1011010101,85.398
2022-10-31,1011010201,47.777
2022-10-31,1011010402,32.213
2022-10-31,1011010501,3.319
2022-10-31,1011010504,83.714
2022-10-31,1011010801,60.844
2022-11-01,1011010101,96.786
2022-11-01,1011010201,39.603
2022-11-01,1011010402,29.485
2022-11-01,1011010501,3.305
2022-11-01,1011010504,101.963
2022-11-01,1011010801,96.659
2022-11-03,1011010101,83.973
2022-11-03,1011010201,63.801
2022-11-03,1011010402,13.926
2022-11-03,1011010501,4.0120000000000005
2022-11-03,1011010504,129.249
2022-11-03,1011010801,120.855
2022-11-05,1011010101,190.421
2022-11-05,1011010201,73.537
2022-11-05,1011010402,74.216
2022-11-05,1011010501,9.815999999999999
2022-11-05,1011010504,158.362
2022-11-05,1011010801,176.843
2022-11-06,1011010101,162.064
2022-11-06,1011010201,75.888
2022-11-06,1011010402,60.306
2022-11-06,1011010501,4.647
2022-11-06,1011010504,135.245
2022-11-06,1011010801,165.482
2022-11-07,1011010101,102.67699999999999
2022-11-07,1011010201,47.225
2022-11-07,1011010402,22.799
2022-11-07,1011010501,3.256
2022-11-07,1011010504,108.169
2022-11-07,1011010801,86.0
2022-11-08,1011010101,96.371
2022-11-08,1011010201,41.117
2022-11-08,1011010402,31.054
2022-11-08,1011010501,3.86
2022-11-08,1011010504,77.122
2022-11-08,1011010801,82.087
2022-11-09,1011010101,127.795
2022-11-09,1011010201,35.22
2022-11-09,1011010402,21.313
2022-11-09,1011010501,2.871
2022-11-09,1011010504,75.307
2022-11-09,1011010801,68.901
2022-11-10,1011010101,122.883
2022-11-10,1011010201,39.756
2022-11-10,1011010402,17.046
2022-11-10,1011010501,6.897
2022-11-10,1011010504,88.303
2022-11-10,1011010801,74.627
2022-11-11,1011010101,173.21
2022-11-11,1011010201,45.043
2022-11-11,1011010402,40.363
2022-11-11,1011010501,7.801
2022-11-11,1011010504,130.229
2022-11-11,1011010801,163.552
2022-11-12,1011010101,293.677
2022-11-12,1011010201,56.455
2022-11-12,1011010402,73.358
2022-11-12,1011010501,10.572
2022-11-12,1011010504,204.119
2022-11-12,1011010801,257.066
2022-11-13,1011010101,312.032
2022-11-13,1011010201,50.639
2022-11-13,1011010402,54.616
2022-11-13,1011010501,7.366
2022-11-13,1011010504,188.274
2022-11-13,1011010801,206.762
2022-11-14,1011010101,180.626
2022-11-14,1011010201,38.303
2022-11-14,1011010402,27.893
2022-11-14,1011010501,5.605
2022-11-14,1011010504,104.647
2022-11-14,1011010801,99.074
2022-11-15,1011010101,165.843
2022-11-15,1011010201,38.944
2022-11-15,1011010402,31.82
2022-11-15,1011010501,7.266
2022-11-15,1011010504,93.884
2022-11-15,1011010801,102.92
2022-11-16,1011010101,205.406
2022-11-16,1011010201,18.714
2022-11-16,1011010402,17.224
2022-11-16,1011010501,2.568
2022-11-16,1011010504,105.807
2022-11-16,1011010801,92.695
2022-11-17,1011010101,232.975
2022-11-17,1011010201,38.752
2022-11-17,1011010402,40.679
2022-11-17,1011010501,8.038
2022-11-17,1011010504,104.356
2022-11-17,1011010801,90.18
2022-11-18,1011010101,367.523
2022-11-18,1011010201,68.424
2022-11-18,1011010402,59.900999999999996
2022-11-18,1011010501,17.923
2022-11-18,1011010504,212.654
2022-11-18,1011010801,153.087
2022-11-19,1011010101,1265.473
2022-11-19,1011010201,122.161
2022-11-19,1011010402,183.307
2022-11-19,1011010501,35.948
2022-11-19,1011010504,436.061
2022-11-19,1011010801,440.93
2022-11-20,1011010101,146.034
2022-11-20,1011010201,97.969
2022-11-20,1011010402,65.057
2022-11-20,1011010501,0.252
2022-11-20,1011010504,197.334
2022-11-20,1011010801,156.828
2022-11-21,1011010101,821.168
2022-11-21,1011010201,132.212
2022-11-21,1011010402,264.657
2022-11-21,1011010501,55.692
2022-11-21,1011010504,352.422
2022-11-21,1011010801,343.02
2022-11-22,1011010101,173.192
2022-11-22,1011010201,36.972
2022-11-22,1011010402,30.541
2022-11-22,1011010501,4.816
2022-11-22,1011010504,82.219
2022-11-22,1011010801,36.489
2022-11-23,1011010101,247.572
2022-11-23,1011010201,31.84
2022-11-23,1011010402,50.24
2022-11-23,1011010501,8.243
2022-11-23,1011010504,98.441
2022-11-23,1011010801,68.562
2022-11-24,1011010101,260.618
2022-11-24,1011010201,31.131
2022-11-24,1011010402,29.738
2022-11-24,1011010501,8.455
2022-11-24,1011010504,105.612
2022-11-24,1011010801,43.262
2022-11-25,1011010101,228.796
2022-11-25,1011010201,46.435
2022-11-25,1011010402,62.003
2022-11-25,1011010501,16.927
2022-11-25,1011010504,103.304
2022-11-25,1011010801,32.969
2022-11-26,1011010101,352.511
2022-11-26,1011010201,47.408
2022-11-26,1011010402,37.043
2022-11-26,1011010501,9.863999999999999
2022-11-26,1011010504,89.276
2022-11-26,1011010801,57.284
2022-11-27,1011010101,40.471
2022-11-27,1011010201,3.192
2022-11-27,1011010402,3.165
2022-11-27,1011010501,4.146
2022-11-27,1011010504,17.031
2022-11-27,1011010801,8.596
2022-11-28,1011010101,40.862
2022-11-28,1011010201,10.708
2022-11-28,1011010402,1.8090000000000002
2022-11-28,1011010501,1.04
2022-11-28,1011010504,13.451
2022-11-28,1011010801,3.012
2022-11-29,1011010101,31.298
2022-11-29,1011010201,7.6240000000000006
2022-11-29,1011010402,9.193999999999999
2022-11-29,1011010501,1.778
2022-11-29,1011010504,6.066
2022-11-29,1011010801,8.283
2022-12-04,1011010101,99.399
2022-12-04,1011010201,24.722
2022-12-04,1011010402,18.158
2022-12-04,1011010501,1.168
2022-12-04,1011010504,53.404
2022-12-04,1011010801,30.0
2022-12-05,1011010101,170.093
2022-12-05,1011010201,30.282
2022-12-05,1011010402,41.811
2022-12-05,1011010504,118.657
2022-12-05,1011010801,114.0
2022-12-06,1011010101,226.171
2022-12-06,1011010201,38.551
2022-12-06,1011010402,67.863
2022-12-06,1011010501,7.977
2022-12-06,1011010504,97.963
2022-12-06,1011010801,98.62
2022-12-07,1011010101,272.787
2022-12-07,1011010201,25.636
2022-12-07,1011010402,64.331
2022-12-07,1011010501,11.597
2022-12-07,1011010504,82.55
2022-12-07,1011010801,124.352
2022-12-08,1011010101,173.924
2022-12-08,1011010201,46.357
2022-12-08,1011010402,47.48
2022-12-08,1011010501,4.524
2022-12-08,1011010504,131.273
2022-12-08,1011010801,82.678
2022-12-09,1011010101,140.88
2022-12-09,1011010201,41.33
2022-12-09,1011010402,30.039
2022-12-09,1011010501,4.422
2022-12-09,1011010504,99.447
2022-12-09,1011010801,71.484
2022-12-10,1011010101,231.009
2022-12-10,1011010201,55.053
2022-12-10,1011010402,73.28
2022-12-10,1011010501,6.572
2022-12-10,1011010504,161.982
2022-12-10,1011010801,149.336
2022-12-11,1011010101,204.481
2022-12-11,1011010201,62.536
2022-12-11,1011010402,63.385
2022-12-11,1011010501,3.629
2022-12-11,1011010504,171.695
2022-12-11,1011010801,144.333
2022-12-12,1011010101,173.035
2022-12-12,1011010201,27.823
2022-12-12,1011010402,30.168
2022-12-12,1011010501,3.379
2022-12-12,1011010504,95.825
2022-12-12,1011010801,85.722
2022-12-13,1011010101,185.802
2022-12-13,1011010201,37.876
2022-12-13,1011010402,50.434000000000005
2022-12-13,1011010501,5.316
2022-12-13,1011010504,103.872
2022-12-13,1011010801,91.195
2022-12-14,1011010101,226.115
2022-12-14,1011010201,40.701
2022-12-14,1011010402,29.923
2022-12-14,1011010501,6.973
2022-12-14,1011010504,96.198
2022-12-14,1011010801,102.181
2022-12-15,1011010101,291.759
2022-12-15,1011010201,44.891
2022-12-15,1011010402,60.996
2022-12-15,1011010501,8.607
2022-12-15,1011010504,151.972
2022-12-15,1011010801,94.034
2022-12-16,1011010101,305.67
2022-12-16,1011010201,28.131
2022-12-16,1011010402,59.198
2022-12-16,1011010501,6.8389999999999995
2022-12-16,1011010504,147.869
2022-12-16,1011010801,141.993
2022-12-17,1011010101,265.09
2022-12-17,1011010201,43.945
2022-12-17,1011010402,97.791
2022-12-17,1011010501,16.786
2022-12-17,1011010504,153.757
2022-12-17,1011010801,142.647
2022-12-18,1011010101,295.364
2022-12-18,1011010201,68.962
2022-12-18,1011010402,65.117
2022-12-18,1011010501,12.025
2022-12-18,1011010504,123.469
2022-12-18,1011010801,131.36
2022-12-19,1011010101,201.178
2022-12-19,1011010201,47.456
2022-12-19,1011010402,67.122
2022-12-19,1011010501,11.56
2022-12-19,1011010504,97.845
2022-12-19,1011010801,86.269
2022-12-20,1011010101,252.224
2022-12-20,1011010201,45.501
2022-12-20,1011010402,53.792
2022-12-20,1011010501,6.731
2022-12-20,1011010504,88.82
2022-12-20,1011010801,103.847
2022-12-21,1011010101,285.265
2022-12-21,1011010201,76.358
2022-12-21,1011010402,61.727
2022-12-21,1011010501,17.740000000000002
2022-12-21,1011010504,137.998
2022-12-21,1011010801,128.851
2022-12-22,1011010101,223.248
2022-12-22,1011010201,33.671
2022-12-22,1011010402,45.018
2022-12-22,1011010501,8.883000000000001
2022-12-22,1011010504,93.949
2022-12-22,1011010801,99.983
2022-12-23,1011010101,210.784
2022-12-23,1011010201,29.486
2022-12-23,1011010402,54.487
2022-12-23,1011010501,8.921
2022-12-23,1011010504,91.649
2022-12-23,1011010801,92.544
2022-12-24,1011010101,285.085
2022-12-24,1011010201,47.279
2022-12-24,1011010402,61.874
2022-12-24,1011010501,11.582
2022-12-24,1011010504,117.564
2022-12-24,1011010801,139.067
2022-12-25,1011010101,362.94
2022-12-25,1011010201,51.941
2022-12-25,1011010402,105.129
2022-12-25,1011010501,5.742
2022-12-25,1011010504,166.418
2022-12-25,1011010801,160.777
2022-12-26,1011010101,253.075
2022-12-26,1011010201,27.857
2022-12-26,1011010402,56.004
2022-12-26,1011010501,12.022
2022-12-26,1011010504,114.691
2022-12-26,1011010801,115.933
2022-12-27,1011010101,253.518
2022-12-27,1011010201,39.591
2022-12-27,1011010402,72.514
2022-12-27,1011010501,6.541
2022-12-27,1011010504,121.716
2022-12-27,1011010801,102.06
2022-12-28,1011010101,257.429
2022-12-28,1011010201,36.052
2022-12-28,1011010402,60.286
2022-12-28,1011010501,8.167
2022-12-28,1011010504,99.953
2022-12-28,1011010801,119.913
2022-12-29,1011010101,237.407
2022-12-29,1011010201,25.895
2022-12-29,1011010402,66.287
2022-12-29,1011010501,3.656
2022-12-29,1011010504,129.853
2022-12-29,1011010801,123.43900000000001
2022-12-30,1011010101,244.088
2022-12-30,1011010201,29.769
2022-12-30,1011010402,62.525
2022-12-30,1011010501,6.173
2022-12-30,1011010504,118.877
2022-12-30,1011010801,131.883
2022-12-31,1011010101,329.509
2022-12-31,1011010201,39.573
2022-12-31,1011010402,103.271
2022-12-31,1011010501,5.574
2022-12-31,1011010504,198.248
2022-12-31,1011010801,178.021
2023-01-01,1011010101,329.635
2023-01-01,1011010201,39.38
2023-01-01,1011010402,92.503
2023-01-01,1011010501,7.926
2023-01-01,1011010504,174.426
2023-01-01,1011010801,159.047
2023-01-02,1011010101,287.812
2023-01-02,1011010201,36.172
2023-01-02,1011010402,54.334
2023-01-02,1011010501,17.834
2023-01-02,1011010504,154.451
2023-01-02,1011010801,132.934
2023-01-03,1011010101,215.984
2023-01-03,1011010201,30.654
2023-01-03,1011010402,50.818
2023-01-03,1011010501,3.617
2023-01-03,1011010504,128.134
2023-01-03,1011010801,86.599
2023-01-04,1011010101,171.91
2023-01-04,1011010201,27.843
2023-01-04,1011010402,48.908
2023-01-04,1011010501,3.9290000000000003
2023-01-04,1011010504,123.447
2023-01-04,1011010801,88.495
2023-01-05,1011010101,186.069
2023-01-05,1011010201,25.709
2023-01-05,1011010402,32.701
2023-01-05,1011010501,5.835
2023-01-05,1011010504,108.643
2023-01-05,1011010801,101.31700000000001
2023-01-06,1011010101,202.912
2023-01-06,1011010201,27.047
2023-01-06,1011010402,59.67
2023-01-06,1011010501,6.648
2023-01-06,1011010504,106.774
2023-01-06,1011010801,115.083
2023-01-07,1011010101,187.324
2023-01-07,1011010201,24.606
2023-01-07,1011010402,53.524
2023-01-07,1011010501,11.499
2023-01-07,1011010504,112.31
2023-01-07,1011010801,108.037
2023-01-08,1011010101,219.372
2023-01-08,1011010201,34.433
2023-01-08,1011010402,56.788000000000004
2023-01-08,1011010501,15.154
2023-01-08,1011010504,124.983
2023-01-08,1011010801,115.9
2023-01-09,1011010101,185.585
2023-01-09,1011010201,31.341
2023-01-09,1011010402,39.959
2023-01-09,1011010501,11.607
2023-01-09,1011010504,89.474
2023-01-09,1011010801,100.363
2023-01-10,1011010101,200.196
2023-01-10,1011010201,15.292
2023-01-10,1011010402,45.848
2023-01-10,1011010501,9.913
2023-01-10,1011010504,119.602
2023-01-10,1011010801,100.017
2023-01-11,1011010101,185.254
2023-01-11,1011010201,31.198999999999998
2023-01-11,1011010402,44.885
2023-01-11,1011010501,9.782
2023-01-11,1011010504,126.12
2023-01-11,1011010801,88.976
2023-01-12,1011010101,202.709
2023-01-12,1011010201,27.908
2023-01-12,1011010402,43.65
2023-01-12,1011010501,9.159
2023-01-12,1011010504,113.15
2023-01-12,1011010801,87.742
2023-01-13,1011010101,215.635
2023-01-13,1011010201,29.708000000000002
2023-01-13,1011010402,31.759
2023-01-13,1011010501,15.213000000000001
2023-01-13,1011010504,137.769
2023-01-13,1011010801,123.264
2023-01-14,1011010101,447.993
2023-01-14,1011010201,55.134
2023-01-14,1011010402,112.724
2023-01-14,1011010501,31.542
2023-01-14,1011010504,197.217
2023-01-14,1011010801,204.679
2023-01-15,1011010101,278.968
2023-01-15,1011010201,61.584
2023-01-15,1011010402,92.61
2023-01-15,1011010501,21.246
2023-01-15,1011010504,154.044
2023-01-15,1011010801,178.944
2023-01-16,1011010101,216.173
2023-01-16,1011010201,46.516
2023-01-16,1011010402,61.379
2023-01-16,1011010501,21.066
2023-01-16,1011010504,121.081
2023-01-16,1011010801,144.546
2023-01-17,1011010101,180.232
2023-01-17,1011010201,39.869
2023-01-17,1011010402,86.319
2023-01-17,1011010501,22.71
2023-01-17,1011010504,117.137
2023-01-17,1011010801,166.406
2023-01-18,1011010101,281.893
2023-01-18,1011010201,58.399
2023-01-18,1011010402,84.28
2023-01-18,1011010501,41.459
2023-01-18,1011010504,218.267
2023-01-18,1011010801,212.899
2023-01-19,1011010101,371.074
2023-01-19,1011010201,104.101
2023-01-19,1011010402,157.124
2023-01-19,1011010501,61.759
2023-01-19,1011010504,350.275
2023-01-19,1011010801,384.359
2023-01-20,1011010101,594.071
2023-01-20,1011010201,138.142
2023-01-20,1011010402,252.074
2023-01-20,1011010501,75.97
2023-01-20,1011010504,604.231
2023-01-20,1011010801,455.627
2023-01-22,1011010101,219.378
2023-01-22,1011010201,34.134
2023-01-22,1011010402,39.08
2023-01-22,1011010501,17.629
2023-01-22,1011010504,91.232
2023-01-22,1011010801,91.901
2023-01-23,1011010101,291.352
2023-01-23,1011010201,66.018
2023-01-23,1011010402,46.756
2023-01-23,1011010501,31.043
2023-01-23,1011010504,124.14
2023-01-23,1011010801,146.538
2023-01-24,1011010101,205.447
2023-01-24,1011010201,89.421
2023-01-24,1011010402,84.834
2023-01-24,1011010501,31.05
2023-01-24,1011010504,181.951
2023-01-24,1011010801,48.517
2023-01-25,1011010101,245.072
2023-01-25,1011010201,114.337
2023-01-25,1011010402,97.229
2023-01-25,1011010501,37.569
2023-01-25,1011010504,140.698
2023-01-25,1011010801,165.671
2023-01-26,1011010101,272.125
2023-01-26,1011010201,60.15
2023-01-26,1011010402,72.927
2023-01-26,1011010501,32.835
2023-01-26,1011010504,226.705
2023-01-26,1011010801,204.906
2023-01-27,1011010101,283.135
2023-01-27,1011010201,69.283
2023-01-27,1011010402,87.434
2023-01-27,1011010501,31.75
2023-01-27,1011010504,284.492
2023-01-27,1011010801,215.811
2023-01-28,1011010101,235.443
2023-01-28,1011010201,43.626
2023-01-28,1011010402,63.873
2023-01-28,1011010501,30.24
2023-01-28,1011010504,246.343
2023-01-28,1011010801,163.237
2023-01-29,1011010101,229.694
2023-01-29,1011010201,40.249
2023-01-29,1011010402,48.473
2023-01-29,1011010501,15.298
2023-01-29,1011010504,194.121
2023-01-29,1011010801,122.262
2023-01-30,1011010101,216.18
2023-01-30,1011010201,42.686
2023-01-30,1011010402,52.383
2023-01-30,1011010501,15.248000000000001
2023-01-30,1011010504,153.832
2023-01-30,1011010801,113.826
2023-01-31,1011010101,202.836
2023-01-31,1011010201,37.502
2023-01-31,1011010402,40.683
2023-01-31,1011010501,13.52
2023-01-31,1011010504,157.934
2023-01-31,1011010801,104.426
2023-02-01,1011010101,156.42
2023-02-01,1011010201,33.307
2023-02-01,1011010402,32.281
2023-02-01,1011010501,12.689
2023-02-01,1011010504,136.909
2023-02-01,1011010801,92.321
2023-02-02,1011010101,204.688
2023-02-02,1011010201,41.747
2023-02-02,1011010402,32.252
2023-02-02,1011010501,15.701
2023-02-02,1011010504,142.663
2023-02-02,1011010801,125.853
2023-02-03,1011010101,189.282
2023-02-03,1011010201,53.285000000000004
2023-02-03,1011010402,54.97
2023-02-03,1011010501,14.786
2023-02-03,1011010504,187.654
2023-02-03,1011010801,125.441
2023-02-04,1011010101,252.725
2023-02-04,1011010201,39.93
2023-02-04,1011010402,85.605
2023-02-04,1011010501,20.698
2023-02-04,1011010504,232.871
2023-02-04,1011010801,126.55
2023-02-05,1011010101,281.351
2023-02-05,1011010201,39.59
2023-02-05,1011010402,83.513
2023-02-05,1011010501,15.281
2023-02-05,1011010504,140.199
2023-02-05,1011010801,112.777
2023-02-06,1011010101,179.662
2023-02-06,1011010201,34.646
2023-02-06,1011010402,11.684
2023-02-06,1011010501,12.377
2023-02-06,1011010504,91.363
2023-02-06,1011010801,79.476
2023-02-07,1011010101,154.543
2023-02-07,1011010201,33.83
2023-02-07,1011010402,25.653
2023-02-07,1011010501,12.441
2023-02-07,1011010504,99.937
2023-02-07,1011010801,63.807
2023-02-08,1011010101,161.297
2023-02-08,1011010201,35.924
2023-02-08,1011010402,39.347
2023-02-08,1011010501,8.429
2023-02-08,1011010504,93.975
2023-02-08,1011010801,75.372
2023-02-09,1011010101,203.645
2023-02-09,1011010201,30.833
2023-02-09,1011010402,42.757
2023-02-09,1011010501,13.362
2023-02-09,1011010504,138.13
2023-02-09,1011010801,88.67
2023-02-10,1011010101,175.847
2023-02-10,1011010201,31.996
2023-02-10,1011010402,49.257
2023-02-10,1011010501,12.794
2023-02-10,1011010504,125.468
2023-02-10,1011010801,103.7
2023-02-11,1011010101,243.908
2023-02-11,1011010201,53.417
2023-02-11,1011010402,77.149
2023-02-11,1011010501,16.919
2023-02-11,1011010504,164.9
2023-02-11,1011010801,143.531
2023-02-12,1011010101,309.307
2023-02-12,1011010201,48.809
2023-02-12,1011010402,74.087
2023-02-12,1011010501,28.032
2023-02-12,1011010504,158.806
2023-02-12,1011010801,109.179
2023-02-13,1011010101,226.189
2023-02-13,1011010201,33.601
2023-02-13,1011010402,30.456
2023-02-13,1011010501,14.143
2023-02-13,1011010504,107.056
2023-02-13,1011010801,103.147
2023-02-14,1011010101,160.285
2023-02-14,1011010201,37.56
2023-02-14,1011010402,39.561
2023-02-14,1011010501,14.301
2023-02-14,1011010504,108.672
2023-02-14,1011010801,75.069
2023-02-15,1011010101,184.475
2023-02-15,1011010201,31.355
2023-02-15,1011010402,41.209
2023-02-15,1011010501,6.734999999999999
2023-02-15,1011010504,105.647
2023-02-15,1011010801,72.325
2023-02-16,1011010101,155.351
2023-02-16,1011010201,34.159
2023-02-16,1011010402,32.783
2023-02-16,1011010501,7.394
2023-02-16,1011010504,105.95
2023-02-16,1011010801,74.701
2023-02-17,1011010101,160.609
2023-02-17,1011010201,38.594
2023-02-17,1011010402,28.471
2023-02-17,1011010501,8.283
2023-02-17,1011010504,136.319
2023-02-17,1011010801,104.876
2023-02-18,1011010101,285.815
2023-02-18,1011010201,48.488
2023-02-18,1011010402,65.745
2023-02-18,1011010501,21.073999999999998
2023-02-18,1011010504,181.095
2023-02-18,1011010801,134.317
2023-02-19,1011010101,230.404
2023-02-19,1011010201,45.805
2023-02-19,1011010402,48.268
2023-02-19,1011010501,17.567
2023-02-19,1011010504,162.066
2023-02-19,1011010801,105.097
2023-02-20,1011010101,138.164
2023-02-20,1011010201,29.447
2023-02-20,1011010402,24.15
2023-02-20,1011010501,7.391
2023-02-20,1011010504,61.627
2023-02-20,1011010801,64.776
2023-02-21,1011010101,150.154
2023-02-21,1011010201,29.466
2023-02-21,1011010402,24.144
2023-02-21,1011010501,12.593
2023-02-21,1011010504,101.221
2023-02-21,1011010801,55.615
2023-02-22,1011010101,138.874
2023-02-22,1011010201,29.54
2023-02-22,1011010402,31.124
2023-02-22,1011010501,9.991
2023-02-22,1011010504,82.293
2023-02-22,1011010801,74.474
2023-02-23,1011010101,154.467
2023-02-23,1011010201,33.284
2023-02-23,1011010402,22.517
2023-02-23,1011010501,11.31
2023-02-23,1011010504,104.048
2023-02-23,1011010801,77.906
2023-02-24,1011010101,134.956
2023-02-24,1011010201,31.169999999999998
2023-02-24,1011010402,35.391
2023-02-24,1011010501,11.328
2023-02-24,1011010504,134.183
2023-02-24,1011010801,83.785
2023-02-25,1011010101,219.47
2023-02-25,1011010201,44.994
2023-02-25,1011010402,41.824
2023-02-25,1011010501,10.979000000000001
2023-02-25,1011010504,170.605
2023-02-25,1011010801,115.867
2023-02-26,1011010101,243.01
2023-02-26,1011010201,47.396
2023-02-26,1011010402,34.64
2023-02-26,1011010501,14.041
2023-02-26,1011010504,149.738
2023-02-26,1011010801,92.628
2023-02-27,1011010101,136.926
2023-02-27,1011010201,13.221
2023-02-27,1011010402,13.331
2023-02-27,1011010501,8.846
2023-02-27,1011010504,88.884
2023-02-27,1011010801,65.006
2023-02-28,1011010101,115.968
2023-02-28,1011010201,27.118
2023-02-28,1011010402,21.011
2023-02-28,1011010501,7.007
2023-02-28,1011010504,96.706
2023-02-28,1011010801,61.482
